arm,refine_sigma,target_de,achieved_de,epa_mace,ok,dmin,natoms,fmace_rms,file
g6_dm2_edm,0.02,0.076,0.03796362697892697,-6.357298287889778,1,1.671925012766121,360,0.6350210012409337,out/g6_dm2_edm/dE0.076/r0/GeO_Ge120O240_d3p65_En6p34_20260816n212718_final.vasp
g6_dm2_edm,0.02,0.076,0.0267339096213135,-6.368528005247391,1,1.6674778868899152,360,0.6407606387910177,out/g6_dm2_edm/dE0.076/r1/GeO_Ge120O240_d3p65_En6p34_20260816n212921_final.vasp
g6_dm2_edm,0.02,0.078,0.027479224263180058,-6.367782690605525,1,1.6722681276321265,360,0.615806076275478,out/g6_dm2_edm/dE0.078/r0/GeO_Ge120O240_d3p65_En6p34_20260816n212853_final.vasp
g6_dm2_edm,0.02,0.078,0.023721677056681045,-6.371540237812024,1,1.6738207316142768,360,0.45612303869179865,out/g6_dm2_edm/dE0.078/r1/GeO_Ge120O240_d3p65_En6p34_20260816n212853_final.vasp
g6_dm2_edm,0.02,0.08,0.029190880378723527,-6.366071034489981,1,1.6959638994845687,360,0.27929161572598893,out/g6_dm2_edm/dE0.080/r0/GeO_Ge120O240_d3p65_En6p33_20260816n213058_final.vasp
g6_dm2_edm,0.02,0.08,0.018739695260225453,-6.376522219608479,1,1.696719357866636,360,0.4170226333101739,out/g6_dm2_edm/dE0.080/r1/GeO_Ge120O240_d3p65_En6p33_20260816n213027_final.vasp
g6_dm2_edm,0.02,0.082,0.030083487275685883,-6.365178427593019,1,1.6759528566955728,360,0.4522198790921824,out/g6_dm2_edm/dE0.082/r0/GeO_Ge120O240_d3p65_En6p33_20260816n213027_final.vasp
g6_dm2_edm,0.02,0.082,0.027680392420276867,-6.367581522448428,1,1.6773584689985208,360,0.45834201320666135,out/g6_dm2_edm/dE0.082/r1/GeO_Ge120O240_d3p65_En6p33_20260816n213234_final.vasp
g6_dm2_edm,0.02,0.084,0.02636168411198181,-6.368900230756723,1,1.6973907085230808,360,0.4166491827851174,out/g6_dm2_edm/dE0.084/r0/GeO_Ge120O240_d3p65_En6p33_20260816n213204_final.vasp
g6_dm2_edm,0.02,0.084,1.261696223876549,-5.133565690992156,1,1.2752055022273625,360,3.2313094380138034,out/g6_dm2_edm/dE0.084/r1/GeO_Ge120O240_d3p65_En6p33_20260816n213204_final.vasp
g6_dm2_edm,0.02,0.086,0.030858873498875283,-6.36440304136983,1,1.6783795802811474,360,0.6355811604064021,out/g6_dm2_edm/dE0.086/r0/GeO_Ge120O240_d3p65_En6p33_20260816n213410_final.vasp
g6_dm2_edm,0.02,0.086,0.02808051312990134,-6.3671814017388035,1,1.678312364742075,360,0.4132915405048233,out/g6_dm2_edm/dE0.086/r1/GeO_Ge120O240_d3p65_En6p33_20260816n213339_final.vasp
g6_dm2_edm,0.02,0.088,0.02069800897350582,-6.374563905895199,1,1.6861750257952965,360,0.5538108348516949,out/g6_dm2_edm/dE0.088/r0/GeO_Ge120O240_d3p65_En6p33_20260816n213339_final.vasp
g6_dm2_edm,0.02,0.088,0.023689063807960764,-6.371572851060744,1,1.6868150200132668,360,0.5023750326484635,out/g6_dm2_edm/dE0.088/r1/GeO_Ge120O240_d3p65_En6p33_20260816n213546_final.vasp
g6_dm2_edm,0.02,0.09,0.036120280128437265,-6.359141634740268,1,1.677624970156402,360,0.568673713766671,out/g6_dm2_edm/dE0.090/r0/GeO_Ge120O240_d3p65_En6p32_20260816n213513_final.vasp
g6_dm2_edm,0.02,0.09,0.04118367296516556,-6.354078241903539,1,1.647783611609733,360,0.6892834933715674,out/g6_dm2_edm/dE0.090/r1/GeO_Ge120O240_d3p65_En6p32_20260816n213514_final.vasp
g6_dm2_edm,0.02,0.092,0.09645281727984933,-6.2988090975888555,1,1.6374325095731612,360,1.4092075958762431,out/g6_dm2_edm/dE0.092/r0/GeO_Ge120O240_d3p65_En6p32_20260816n213722_final.vasp
g6_dm2_edm,0.02,0.092,0.029532831660338488,-6.365729083208366,1,1.5916814624868103,360,0.5974879441958847,out/g6_dm2_edm/dE0.092/r1/GeO_Ge120O240_d3p65_En6p32_20260816n213648_final.vasp
g6_dm2_edm,0.02,0.094,0.023510114160468554,-6.371751800708236,1,1.682008081389677,360,0.46052747680840667,out/g6_dm2_edm/dE0.094/r0/GeO_Ge120O240_d3p65_En6p32_20260816n213648_final.vasp
g6_dm2_edm,0.02,0.094,0.01594661652469931,-6.379315298344006,1,1.7102695853291148,360,0.44270894119156556,out/g6_dm2_edm/dE0.094/r1/GeO_Ge120O240_d3p65_En6p32_20260816n213858_final.vasp
g6_dm2_edm,0.02,0.096,1.3081070688542562,-5.087154846014449,1,1.2602647858538192,360,3.4645200406249392,out/g6_dm2_edm/dE0.096/r0/GeO_Ge120O240_d3p65_En6p32_20260816n213823_final.vasp
g6_dm2_edm,0.02,0.096,0.04335011119060983,-6.351911803678095,1,1.6655698547250153,360,0.788017783865278,out/g6_dm2_edm/dE0.096/r1/GeO_Ge120O240_d3p65_En6p32_20260816n213823_final.vasp
g6_dm2_edm,0.02,0.098,0.020967800440456763,-6.374294114428248,1,1.6974122556168934,360,0.5046093738653326,out/g6_dm2_edm/dE0.098/r0/GeO_Ge120O240_d3p65_En6p32_20260816n214034_final.vasp
g6_dm2_edm,0.02,0.098,0.033501596246302334,-6.3617603186224025,1,1.6722985357726243,360,0.6071372836670903,out/g6_dm2_edm/dE0.098/r1/GeO_Ge120O240_d3p65_En6p32_20260816n213957_final.vasp
g6_dm2_edm,0.02,0.1,0.03597665870311051,-6.359285256165594,1,1.6757015724618753,360,0.6297785669807016,out/g6_dm2_edm/dE0.100/r0/GeO_Ge120O240_d3p65_En6p31_20260816n213958_final.vasp
g6_dm2_edm,0.02,0.1,0.024546586799727876,-6.370715328068977,1,1.6864642452366834,360,0.38495685516406314,out/g6_dm2_edm/dE0.100/r1/GeO_Ge120O240_d3p65_En6p31_20260816n214213_final.vasp
g6_edm,0.02,0.0,0.01428000600495416,-6.380981908863751,1,1.7184441844136853,360,0.2199165117904153,out/g6_edm/dE0.000/r0/GeO_Ge120O240_d3p65_En6p41_20260816n195907_final.vasp
g6_edm,0.02,0.0,0.014266663398943003,-6.380995251469762,1,1.656104135092883,360,0.23076922128004168,out/g6_edm/dE0.000/r1/GeO_Ge120O240_d3p65_En6p41_20260816n195907_final.vasp
g6_edm,0.02,0.0,0.020249519328885413,-6.3750123955398195,1,1.6962302797610151,360,0.25695522378354063,out/g6_edm/dE0.000/r2/GeO_Ge120O240_d3p65_En6p41_20260817n234338_final.vasp
g6_edm,0.02,0.0,0.003835540388865688,-6.391426374479839,1,1.6922771187179217,360,0.2152547573885773,out/g6_edm/dE0.000/r3/GeO_Ge120O240_d3p65_En6p41_20260817n234338_final.vasp
g6_edm,0.02,0.002,0.0045191397766481956,-6.390742775092057,1,1.7016659392456774,360,0.22906219334878167,out/g6_edm/dE0.002/r0/GeO_Ge120O240_d3p65_En6p41_20260816n195950_final.vasp
g6_edm,0.02,0.002,0.0174313484248092,-6.377830566443896,1,1.6582532474428766,360,0.2623546234820725,out/g6_edm/dE0.002/r1/GeO_Ge120O240_d3p65_En6p41_20260816n200032_final.vasp
g6_edm,0.02,0.002,0.021027889690950374,-6.3742340251777545,1,1.709677395323537,360,0.2379233210311416,out/g6_edm/dE0.002/r2/GeO_Ge120O240_d3p65_En6p41_20260817n234338_final.vasp
g6_edm,0.02,0.002,0.01708187841584774,-6.378180036452857,1,1.7146105699758196,360,0.2508972527527024,out/g6_edm/dE0.002/r3/GeO_Ge120O240_d3p65_En6p41_20260817n234341_final.vasp
g6_edm,0.02,0.004,0.010114279885383937,-6.385147634983321,1,1.711834393717546,360,0.21037563357488925,out/g6_edm/dE0.004/r0/GeO_Ge120O240_d3p65_En6p41_20260816n200033_final.vasp
g6_edm,0.02,0.004,0.02027027224027922,-6.374991642628426,1,1.6949406671567422,360,0.2970315762500553,out/g6_edm/dE0.004/r1/GeO_Ge120O240_d3p65_En6p41_20260816n200120_final.vasp
g6_edm,0.02,0.004,0.00972316364403536,-6.3855387512246695,1,1.722491170235293,360,0.2442312594635816,out/g6_edm/dE0.004/r2/GeO_Ge120O240_d3p65_En6p41_20260817n234341_final.vasp
g6_edm,0.02,0.004,0.009088192424582253,-6.386173722444123,1,1.722236427903414,360,0.21483958395453756,out/g6_edm/dE0.004/r3/GeO_Ge120O240_d3p65_En6p41_20260817n234341_final.vasp
g6_edm,0.02,0.006,0.017017744876398844,-6.378244169992306,1,1.693929329870729,360,0.24680426225967134,out/g6_edm/dE0.006/r0/GeO_Ge120O240_d3p65_En6p41_20260816n200157_final.vasp
g6_edm,0.02,0.006,0.00760492540493285,-6.387656989463772,1,1.6577106911921895,360,0.24701742764557696,out/g6_edm/dE0.006/r1/GeO_Ge120O240_d3p65_En6p41_20260816n200159_final.vasp
g6_edm,0.02,0.006,0.01075011326541997,-6.384511801603285,1,1.7292604056546725,360,0.20452525167612529,out/g6_edm/dE0.006/r2/GeO_Ge120O240_d3p65_En6p41_20260817n234346_final.vasp
g6_edm,0.02,0.006,0.005637871198612032,-6.389624043670093,1,1.7195511178438052,360,0.20431984137612946,out/g6_edm/dE0.006/r3/GeO_Ge120O240_d3p65_En6p41_20260817n234346_final.vasp
g6_edm,0.02,0.008,0.0077613771309161805,-6.387500537737789,1,1.7010610820381817,360,0.2335568179903927,out/g6_edm/dE0.008/r0/GeO_Ge120O240_d3p65_En6p41_20260816n200247_final.vasp
g6_edm,0.02,0.008,0.014358350115062812,-6.380903564753642,1,1.6682554140948207,360,0.25071648852706624,out/g6_edm/dE0.008/r1/GeO_Ge120O240_d3p65_En6p41_20260816n200323_final.vasp
g6_edm,0.02,0.008,0.013667328328253348,-6.3815945865404515,1,1.7113162188118571,360,0.22433280096888875,out/g6_edm/dE0.008/r2/GeO_Ge120O240_d3p65_En6p41_20260817n234346_final.vasp
g6_edm,0.02,0.008,0.018643444203036985,-6.376618470665668,1,1.703545515081254,360,0.22840641361832756,out/g6_edm/dE0.008/r3/GeO_Ge120O240_d3p65_En6p41_20260817n234511_final.vasp
g6_edm,0.02,0.01,0.010081494568152216,-6.385180420300553,1,1.7176593993137483,360,0.23543678345858055,out/g6_edm/dE0.010/r0/GeO_Ge120O240_d3p65_En6p40_20260816n200324_final.vasp
g6_edm,0.02,0.01,0.024484842802020346,-6.3707770720666845,1,1.7061377871715702,360,0.26549810766566967,out/g6_edm/dE0.010/r1/GeO_Ge120O240_d3p65_En6p40_20260816n200413_final.vasp
g6_edm,0.02,0.01,0.003375602524889665,-6.391886312343815,1,1.6948790599877572,360,0.21751179779854593,out/g6_edm/dE0.010/r2/GeO_Ge120O240_d3p65_En6p40_20260817n234511_final.vasp
g6_edm,0.02,0.01,0.015159408755431869,-6.380102506113273,1,1.7018589205998609,360,0.2622362984145831,out/g6_edm/dE0.010/r3/GeO_Ge120O240_d3p65_En6p40_20260817n234511_final.vasp
g6_edm,0.02,0.012,0.023402240374225336,-6.3718596744944795,1,1.706205002386232,360,0.22942034061472774,out/g6_edm/dE0.012/r0/GeO_Ge120O240_d3p65_En6p40_20260816n200448_final.vasp
g6_edm,0.02,0.012,0.02309146059795797,-6.372170454270747,1,1.6911215088368865,360,0.23756671220003578,out/g6_edm/dE0.012/r1/GeO_Ge120O240_d3p65_En6p40_20260816n200450_final.vasp
g6_edm,0.02,0.012,0.008954153666023146,-6.386307761202682,1,1.7065402966111003,360,0.2270761545050998,out/g6_edm/dE0.012/r2/GeO_Ge120O240_d3p65_En6p40_20260817n234514_final.vasp
g6_edm,0.02,0.012,0.017568637167097556,-6.377693277701607,1,1.7003141569945455,360,0.25526775871267454,out/g6_edm/dE0.012/r3/GeO_Ge120O240_d3p65_En6p40_20260817n234514_final.vasp
g6_edm,0.02,0.014,0.010963360543689404,-6.3842985543250155,1,1.695695644038786,360,0.21926761573744302,out/g6_edm/dE0.014/r0/GeO_Ge120O240_d3p65_En6p40_20260816n200540_final.vasp
g6_edm,0.02,0.014,0.018286545176181335,-6.3769753696925235,1,1.7124392384699312,360,0.2426551312511135,out/g6_edm/dE0.014/r1/GeO_Ge120O240_d3p65_En6p40_20260816n200614_final.vasp
g6_edm,0.02,0.014,0.014592626426955135,-6.38066928844175,1,1.711341768120512,360,0.2355020088141875,out/g6_edm/dE0.014/r2/GeO_Ge120O240_d3p65_En6p40_20260817n234514_final.vasp
g6_edm,0.02,0.014,0.011635874696582782,-6.383626040172122,1,1.7081695993530597,360,0.2026570589009991,out/g6_edm/dE0.014/r3/GeO_Ge120O240_d3p65_En6p40_20260817n234520_final.vasp
g6_edm,0.02,0.016,0.01977166927756535,-6.3754902455911395,1,1.7045660539348675,360,0.2969711306520555,out/g6_edm/dE0.016/r0/GeO_Ge120O240_d3p65_En6p40_20260816n200616_final.vasp
g6_edm,0.02,0.016,0.012007586404524595,-6.38325432846418,1,1.7169374958906702,360,0.23178286457626,out/g6_edm/dE0.016/r1/GeO_Ge120O240_d3p65_En6p40_20260816n200707_final.vasp
g6_edm,0.02,0.016,0.015883502549487893,-6.379378412319217,1,1.7201601886476137,360,0.24177274522778108,out/g6_edm/dE0.016/r2/GeO_Ge120O240_d3p65_En6p40_20260817n234520_final.vasp
g6_edm,0.02,0.016,0.021658048485892145,-6.373603866382813,1,1.6887266996267019,360,0.2398636482526655,out/g6_edm/dE0.016/r3/GeO_Ge120O240_d3p65_En6p40_20260817n234520_final.vasp
g6_edm,0.02,0.018,0.01495872462379566,-6.380303190244909,1,1.7035720776110885,360,0.2498039474425213,out/g6_edm/dE0.018/r0/GeO_Ge120O240_d3p65_En6p40_20260816n200739_final.vasp
g6_edm,0.02,0.018,0.008266389242487016,-6.386995525626218,1,1.7073875919943797,360,0.20360920664625423,out/g6_edm/dE0.018/r1/GeO_Ge120O240_d3p65_En6p40_20260816n200741_final.vasp
g6_edm,0.02,0.018,0.011468953401879034,-6.383792961466826,1,1.7020943400534727,360,0.24347955601514307,out/g6_edm/dE0.018/r2/GeO_Ge120O240_d3p65_En6p40_20260817n234642_final.vasp
g6_edm,0.02,0.018,0.011676079648515802,-6.383585835220189,1,1.6934136049249204,360,0.21798111124623748,out/g6_edm/dE0.018/r3/GeO_Ge120O240_d3p65_En6p40_20260817n234642_final.vasp
g6_edm,0.02,0.02,0.01065308431969303,-6.384608830549012,1,1.6966968904262014,360,0.23210754103035602,out/g6_edm/dE0.020/r0/GeO_Ge120O240_d3p65_En6p39_20260816n200835_final.vasp
g6_edm,0.02,0.02,0.0011394985765189602,-6.394122416292186,1,1.7027084641069448,360,0.21908719633665366,out/g6_edm/dE0.020/r1/GeO_Ge120O240_d3p65_En6p39_20260816n200904_final.vasp
g6_edm,0.02,0.02,0.013026309821229098,-6.382235605047476,1,1.7089689406619402,360,0.2586061868452927,out/g6_edm/dE0.020/r2/GeO_Ge120O240_d3p65_En6p39_20260817n234642_final.vasp
g6_edm,0.02,0.02,0.016369233446566156,-6.378892681422139,1,1.6990574582521163,360,0.24567514193699455,out/g6_edm/dE0.020/r3/GeO_Ge120O240_d3p65_En6p39_20260817n234646_final.vasp
g6_edm,0.02,0.022,0.009408289723931595,-6.385853625144773,1,1.7074497499894594,360,0.22420412066388448,out/g6_edm/dE0.022/r0/GeO_Ge120O240_d3p65_En6p39_20260816n200907_final.vasp
g6_edm,0.02,0.022,0.024792185674582967,-6.370469729194122,1,1.686874441859315,360,0.241303056417702,out/g6_edm/dE0.022/r1/GeO_Ge120O240_d3p65_En6p39_20260816n201001_final.vasp
g6_edm,0.02,0.022,0.02045175885568007,-6.374810156013025,1,1.7001492949122152,360,0.22130684061339945,out/g6_edm/dE0.022/r2/GeO_Ge120O240_d3p65_En6p39_20260817n234645_final.vasp
g6_edm,0.02,0.022,0.022533993450910117,-6.372727921417795,1,1.712273277534638,360,0.2514295429817428,out/g6_edm/dE0.022/r3/GeO_Ge120O240_d3p65_En6p39_20260817n234646_final.vasp
g6_edm,0.02,0.024,0.015164245192924142,-6.380097669675781,1,1.6824553102317084,360,0.31055646846249624,out/g6_edm/dE0.024/r0/GeO_Ge120O240_d3p65_En6p39_20260816n201030_final.vasp
g6_edm,0.02,0.024,0.025227576942876695,-6.370034337925828,1,1.6839556042150556,360,0.5733592296425332,out/g6_edm/dE0.024/r1/GeO_Ge120O240_d3p65_En6p39_20260816n201032_final.vasp
g6_edm,0.02,0.024,0.015680404688508176,-6.379581510180197,1,1.7104487142110578,360,0.26550945288567196,out/g6_edm/dE0.024/r2/GeO_Ge120O240_d3p65_En6p39_20260817n234651_final.vasp
g6_edm,0.02,0.024,0.0194260132133266,-6.375835901655378,1,1.7022314179743256,360,0.2555508306424291,out/g6_edm/dE0.024/r3/GeO_Ge120O240_d3p65_En6p39_20260817n234651_final.vasp
g6_edm,0.02,0.026,0.036090293378094884,-6.35917162149061,1,1.6709486786357461,360,0.7072537842096944,out/g6_edm/dE0.026/r0/GeO_Ge120O240_d3p65_En6p39_20260816n201131_final.vasp
g6_edm,0.02,0.026,0.012560664196392679,-6.382701250672312,1,1.6743524529982834,360,0.2664737031134626,out/g6_edm/dE0.026/r1/GeO_Ge120O240_d3p65_En6p39_20260816n201155_final.vasp
g6_edm,0.02,0.026,0.030860399068982858,-6.364401515799722,1,1.6789942322950644,360,0.5847943044527578,out/g6_edm/dE0.026/r2/GeO_Ge120O240_d3p65_En6p39_20260817n234653_final.vasp
g6_edm,0.02,0.026,0.009178056974828763,-6.386083857893876,1,1.6889432969131095,360,0.2537618972587391,out/g6_edm/dE0.026/r3/GeO_Ge120O240_d3p65_En6p39_20260817n234811_final.vasp
g6_edm,0.02,0.028,0.008367172868439354,-6.3868947420002655,1,1.694770471277414,360,0.23957825384782117,out/g6_edm/dE0.028/r0/GeO_Ge120O240_d3p65_En6p39_20260816n201158_final.vasp
g6_edm,0.02,0.028,0.029348384324853427,-6.3659135305438515,1,1.6611221434837853,360,0.5621833884886536,out/g6_edm/dE0.028/r1/GeO_Ge120O240_d3p65_En6p39_20260816n201258_final.vasp
g6_edm,0.02,0.028,0.03906673998169463,-6.35619517488701,1,1.6778875232055366,360,0.7399040250918069,out/g6_edm/dE0.028/r2/GeO_Ge120O240_d3p65_En6p39_20260817n234812_final.vasp
g6_edm,0.02,0.028,0.01269146204947802,-6.382570452819227,1,1.6992748568929072,360,0.229663635320233,out/g6_edm/dE0.028/r3/GeO_Ge120O240_d3p65_En6p39_20260817n234813_final.vasp
g6_edm,0.02,0.03,0.02392789757398095,-6.371334017294724,1,1.6871750276068112,360,0.42337449558679047,out/g6_edm/dE0.030/r0/GeO_Ge120O240_d3p65_En6p38_20260816n201320_final.vasp
g6_edm,0.02,0.03,0.021313350073303816,-6.373948564795401,1,1.6924494509623562,360,0.21081980239485926,out/g6_edm/dE0.030/r1/GeO_Ge120O240_d3p65_En6p38_20260816n201324_final.vasp
g6_edm,0.02,0.03,0.03448798744635173,-6.360773927422353,1,1.6620791905547785,360,0.8175146827594346,out/g6_edm/dE0.030/r2/GeO_Ge120O240_d3p65_En6p38_20260817n234818_final.vasp
g6_edm,0.02,0.03,0.025811967510863454,-6.369449947357841,1,1.6874281150804393,360,0.4311212587954815,out/g6_edm/dE0.030/r3/GeO_Ge120O240_d3p65_En6p38_20260817n234818_final.vasp
g6_edm,0.02,0.032,0.01493347892333663,-6.380328435945368,1,1.7098999325951645,360,0.2820942826998496,out/g6_edm/dE0.032/r0/GeO_Ge120O240_d3p65_En6p38_20260816n201424_final.vasp
g6_edm,0.02,0.032,0.04650095777067076,-6.348760957098034,1,1.6297749172250307,360,0.8255148500234726,out/g6_edm/dE0.032/r1/GeO_Ge120O240_d3p65_En6p38_20260816n201445_final.vasp
g6_edm,0.02,0.032,0.04011911117430689,-6.355142803694398,1,1.6229779985506232,360,0.5507691114761188,out/g6_edm/dE0.032/r2/GeO_Ge120O240_d3p65_En6p38_20260817n234818_final.vasp
g6_edm,0.02,0.032,0.035956088202448555,-6.359305826666256,1,1.6756518179649722,360,0.6393463871349365,out/g6_edm/dE0.032/r3/GeO_Ge120O240_d3p65_En6p38_20260817n234822_final.vasp
g6_edm,0.02,0.034,0.018468545259061386,-6.3767933696096435,1,1.689355764091181,360,0.20342938727039625,out/g6_edm/dE0.034/r0/GeO_Ge120O240_d3p65_En6p38_20260816n201449_final.vasp
g6_edm,0.02,0.034,0.03097389951307772,-6.364288015355627,1,1.6707161629620597,360,0.7493779528939744,out/g6_edm/dE0.034/r1/GeO_Ge120O240_d3p65_En6p38_20260816n201551_final.vasp
g6_edm,0.02,0.034,0.04166666990373091,-6.353595244964974,1,1.6734801157398604,360,0.7945277251056172,out/g6_edm/dE0.034/r2/GeO_Ge120O240_d3p65_En6p38_20260817n234822_final.vasp
g6_edm,0.02,0.034,0.04218716723244498,-6.35307474763626,1,1.6746678060534221,360,0.6615406112017405,out/g6_edm/dE0.034/r3/GeO_Ge120O240_d3p65_En6p38_20260817n234826_final.vasp
g6_edm,0.02,0.036,0.04889855667982257,-6.346363358188882,1,1.6621938146767932,360,0.7958685411914105,out/g6_edm/dE0.036/r0/GeO_Ge120O240_d3p65_En6p38_20260816n201611_final.vasp
g6_edm,0.02,0.036,0.04674443480733892,-6.348517480061366,1,1.6681055819145898,360,0.7990103491438741,out/g6_edm/dE0.036/r1/GeO_Ge120O240_d3p65_En6p38_20260816n201615_final.vasp
g6_edm,0.02,0.036,0.038518325812300525,-6.356743589056404,1,1.6631871056153744,360,0.7726127617375916,out/g6_edm/dE0.036/r2/GeO_Ge120O240_d3p65_En6p38_20260817n234941_final.vasp
g6_edm,0.02,0.036,0.04435490822447363,-6.350907006644231,1,1.6688421000348126,360,0.7899762006383029,out/g6_edm/dE0.036/r3/GeO_Ge120O240_d3p65_En6p38_20260817n234942_final.vasp
g6_edm,0.02,0.038,0.04861022988384178,-6.346651684984863,1,1.6697909352525373,360,0.9664383702182364,out/g6_edm/dE0.038/r0/GeO_Ge120O240_d3p65_En6p38_20260816n201718_final.vasp
g6_edm,0.02,0.038,0.057408811858267406,-6.3378531030104375,1,1.6638944653507195,360,0.847124321819656,out/g6_edm/dE0.038/r1/GeO_Ge120O240_d3p65_En6p38_20260816n201736_final.vasp
g6_edm,0.02,0.038,0.054856571886618966,-6.340405342982086,1,1.6454887973615693,360,1.018717668690361,out/g6_edm/dE0.038/r2/GeO_Ge120O240_d3p65_En6p38_20260817n234944_final.vasp
g6_edm,0.02,0.038,0.060254653167003625,-6.335007261701701,1,1.598498315877391,360,0.9642903895217084,out/g6_edm/dE0.038/r3/GeO_Ge120O240_d3p65_En6p38_20260817n234950_final.vasp
g6_edm,0.02,0.04,0.04628376861899142,-6.3489781462497135,1,1.6544140770532068,360,0.8415927598435136,out/g6_edm/dE0.040/r0/GeO_Ge120O240_d3p65_En6p37_20260816n201741_final.vasp
g6_edm,0.02,0.04,0.05844217559467868,-6.336819739274026,1,1.6550254458903466,360,1.0168494527463936,out/g6_edm/dE0.040/r1/GeO_Ge120O240_d3p65_En6p37_20260816n201846_final.vasp
g6_edm,0.02,0.04,0.04960725763151608,-6.345654657237189,1,1.6419217680331284,360,0.9280560577291811,out/g6_edm/dE0.040/r2/GeO_Ge120O240_d3p65_En6p37_20260817n234948_final.vasp
g6_edm,0.02,0.04,0.04843968721971059,-6.346822227648994,1,1.661523648656687,360,0.92168267244209,out/g6_edm/dE0.040/r3/GeO_Ge120O240_d3p65_En6p37_20260817n234949_final.vasp
g6_edm,0.02,0.042,0.04908737813852859,-6.346174536730176,1,1.6669448725051303,360,0.9163473151075767,out/g6_edm/dE0.042/r0/GeO_Ge120O240_d3p65_En6p37_20260816n201901_final.vasp
g6_edm,0.02,0.042,0.059309988907250144,-6.335951925961455,1,1.660636856234023,360,1.1211345146385074,out/g6_edm/dE0.042/r1/GeO_Ge120O240_d3p65_En6p37_20260816n201906_final.vasp
g6_edm,0.02,0.042,0.054881120978690134,-6.340380793890015,1,1.6627662183061533,360,0.8468685336027078,out/g6_edm/dE0.042/r2/GeO_Ge120O240_d3p65_En6p37_20260817n234954_final.vasp
g6_edm,0.02,0.042,0.03839432187058822,-6.356867592998117,1,1.6554222063291744,360,0.8424190969510521,out/g6_edm/dE0.042/r3/GeO_Ge120O240_d3p65_En6p37_20260817n234955_final.vasp
g6_edm,0.02,0.044,0.06936598014918527,-6.32589593471952,1,1.6423400903999188,360,0.9843002875554935,out/g6_edm/dE0.044/r0/GeO_Ge120O240_d3p65_En6p37_20260816n202013_final.vasp
g6_edm,0.02,0.044,0.057071814253225384,-6.3381901006154795,1,1.66942864355942,360,1.003115644092612,out/g6_edm/dE0.044/r1/GeO_Ge120O240_d3p65_En6p37_20260816n202027_final.vasp
g6_edm,0.02,0.044,0.05425289601254235,-6.3410090188561625,1,1.6563597168366857,360,0.9348346856258035,out/g6_edm/dE0.044/r2/GeO_Ge120O240_d3p65_En6p37_20260817n234959_final.vasp
g6_edm,0.02,0.044,0.052350417020758044,-6.342911497847947,1,1.6632718681915708,360,0.8715254188667948,out/g6_edm/dE0.044/r3/GeO_Ge120O240_d3p65_En6p37_20260817n235111_final.vasp
g6_edm,0.02,0.046,0.060699370054559054,-6.334562544814146,1,1.6495073457886251,360,0.9915998567934269,out/g6_edm/dE0.046/r0/GeO_Ge120O240_d3p65_En6p37_20260816n202034_final.vasp
g6_edm,0.02,0.046,0.06083825307156765,-6.334423661797137,1,1.6596577610484282,360,1.0152812669608002,out/g6_edm/dE0.046/r1/GeO_Ge120O240_d3p65_En6p37_20260816n202143_final.vasp
g6_edm,0.02,0.046,0.05221070072099376,-6.343051214147711,1,1.6538721297030528,360,0.9384824401205129,out/g6_edm/dE0.046/r2/GeO_Ge120O240_d3p65_En6p37_20260817n235112_final.vasp
g6_edm,0.02,0.046,0.059636571551656026,-6.335625343317049,1,1.6490658331572474,360,1.005074722140651,out/g6_edm/dE0.046/r3/GeO_Ge120O240_d3p65_En6p37_20260817n235115_final.vasp
g6_edm,0.02,0.048,0.0524097497321776,-6.342852165136527,1,1.6611573594373428,360,0.9230392104575306,out/g6_edm/dE0.048/r0/GeO_Ge120O240_d3p65_En6p37_20260816n202152_final.vasp
g6_edm,0.02,0.048,0.056780047272206424,-6.3384818675964985,1,1.6519528247688589,360,1.0101294715944007,out/g6_edm/dE0.048/r1/GeO_Ge120O240_d3p65_En6p37_20260816n202200_final.vasp
g6_edm,0.02,0.048,0.06379956756670602,-6.331462347301999,1,1.6391938315241141,360,1.1044077946740547,out/g6_edm/dE0.048/r2/GeO_Ge120O240_d3p65_En6p37_20260817n235120_final.vasp
g6_edm,0.02,0.048,0.05625368177268175,-6.339008233096023,1,1.5932057821190522,360,0.9790761651141594,out/g6_edm/dE0.048/r3/GeO_Ge120O240_d3p65_En6p37_20260817n235119_final.vasp
g6_edm,0.02,0.05,0.06497649844245412,-6.330285416426251,1,1.6492892212064565,360,1.0617637731055882,out/g6_edm/dE0.050/r0/GeO_Ge120O240_d3p65_En6p36_20260816n202309_final.vasp
g6_edm,0.02,0.05,0.055571261515591,-6.339690653353114,1,1.6702807600017973,360,0.9061727679712615,out/g6_edm/dE0.050/r1/GeO_Ge120O240_d3p65_En6p36_20260816n202317_final.vasp
g6_edm,0.02,0.05,0.058079879711996796,-6.337182035156708,1,1.6607713102895802,360,0.9684147007526164,out/g6_edm/dE0.050/r2/GeO_Ge120O240_d3p65_En6p36_20260817n235121_final.vasp
g6_edm,0.02,0.05,0.05146335182879991,-6.343798563039905,1,1.662785987556463,360,0.9442405717384732,out/g6_edm/dE0.050/r3/GeO_Ge120O240_d3p65_En6p36_20260817n235125_final.vasp
g6_edm,0.02,0.052,0.06026332238545162,-6.334998592483253,1,1.6618724016755813,360,1.077909659319745,out/g6_edm/dE0.052/r0/GeO_Ge120O240_d3p65_En6p36_20260816n202325_final.vasp
